frame nummer,LabelName,XMin,XMax,YMin,YMax
645,pimg,992,1214,180,559
645,pimg,1357,1596,176,586
645,p2,614,976,170,1080
645,pimg,0,67,301,647
646,pimg,682,908,131,585
646,p1,714,1277,269,1080
646,pimg,189,395,323,647
646,pimg,992,1214,180,559
646,pimg,1358,1596,176,585
646,p2,617,971,170,1080
646,pimg,0,68,301,647
647,pimg,682,908,131,585
647,p1,718,1275,269,1080
647,pimg,189,395,322,647
647,pimg,992,1215,180,559
647,pimg,1358,1597,176,585
647,p2,621,965,170,1080
647,pimg,0,69,301,647
648,pimg,682,908,131,585
648,p1,722,1273,270,1080
648,pimg,189,395,322,647
648,pimg,992,1215,180,559
648,pimg,1358,1597,176,585
648,p2,624,959,170,1080
648,pimg,0,69,301,647
649,pimg,682,908,131,585
649,p1,726,1270,270,1080
649,pimg,189,396,322,647
649,pimg,992,1215,180,559
649,pimg,1358,1597,175,585
649,p2,627,953,170,1080
649,pimg,0,70,301,647
650,pimg,682,908,131,585
650,p1,730,1268,270,1080
650,pimg,190,396,322,647
650,pimg,992,1215,180,559
650,pimg,1358,1597,175,585
650,p2,629,956,170,1080
650,pimg,0,71,301,647
651,pimg,682,908,131,585
651,p1,734,1266,270,1080
651,pimg,190,396,321,647
651,pimg,992,1215,180,559
651,pimg,1359,1598,175,585
651,p2,630,959,169,1080
651,pimg,0,72,301,647
652,pimg,682,909,131,585
652,p1,738,1264,270,1080
652,pimg,190,397,321,647
652,pimg,992,1215,180,559
652,pimg,1359,1598,175,584
652,p2,631,961,169,1080
652,pimg,0,73,301,647
653,pimg,682,909,130,585
653,p1,742,1262,271,1080
653,pimg,190,397,321,647
653,pimg,992,1215,180,559
653,pimg,1359,1598,175,584
653,p2,632,964,169,1080
653,pimg,0,73,301,647
654,pimg,682,909,130,585
654,p1,746,1260,271,1080
654,pimg,190,397,321,647
654,pimg,992,1215,180,559
654,pimg,1359,1598,175,584
654,p2,633,967,169,1080
654,pimg,0,74,301,647
655,pimg,682,909,130,585
655,p1,750,1258,271,1080
655,pimg,190,397,321,647
655,pimg,992,1215,179,559
655,pimg,1360,1598,174,584
655,p2,635,969,169,1080
655,pimg,0,74,301,647
656,pimg,682,909,130,585
656,p1,754,1255,271,1080
656,pimg,190,398,320,647
656,pimg,992,1215,179,559
656,pimg,1360,1599,174,584
656,p2,636,972,168,1080
656,pimg,0,74,301,647
657,pimg,682,909,130,585
657,p1,758,1253,271,1080
657,pimg,190,398,320,647
657,pimg,992,1215,179,559
657,pimg,1360,1599,174,583
657,p2,637,974,168,1080
657,pimg,0,74,301,647
658,pimg,682,909,130,585
658,p1,762,1251,271,1080
658,pimg,190,398,320,647
658,pimg,992,1215,179,559
658,pimg,1360,1599,174,583
658,p2,638,977,168,1080
658,pimg,0,74,301,647
659,pimg,682,909,130,585
659,p1,766,1249,272,1080
659,pimg,190,399,320,647
659,pimg,992,1215,179,559
659,pimg,1361,1599,174,583
659,p2,639,979,168,1080
659,pimg,0,74,301,647
660,pimg,682,909,129,585
660,p1,757,1260,271,1080
660,pimg,190,399,319,647
660,pimg,992,1215,179,559
660,pimg,1361,1600,173,583
660,p2,641,980,168,1080
660,pimg,0,74,301,647
661,pimg,682,909,129,585
661,p1,755,1271,271,1080
661,pimg,190,399,319,647
661,pimg,992,1215,179,559
661,pimg,1361,1600,173,583
661,p2,640,975,168,1080
661,pimg,0,74,301,647
662,pimg,682,910,129,585
662,p1,753,1281,271,1080
662,pimg,190,400,319,647
662,pimg,992,1215,179,559
662,pimg,1361,1600,173,583
662,p2,638,971,167,1080
662,pimg,0,74,301,647
663,pimg,682,910,129,585
663,p1,751,1292,270,1080
663,pimg,190,400,319,647
663,pimg,992,1215,179,559
663,pimg,1361,1600,173,582
663,p2,637,980,167,1080
663,pimg,0,74,301,647
664,pimg,682,910,129,585
664,p1,749,1303,270,1080
664,pimg,190,400,319,647
664,pimg,992,1215,179,559
664,pimg,1362,1601,173,582
664,p2,635,990,167,1080
664,pimg,0,74,301,647
665,pimg,682,910,129,585
665,p1,747,1314,270,1080
665,pimg,190,401,318,647
665,pimg,992,1215,179,559
665,pimg,1362,1601,173,582
665,p2,634,989,167,1080
665,pimg,0,74,301,647
666,pimg,682,910,129,585
666,p1,745,1325,269,1080
666,pimg,190,401,318,647
666,pimg,992,1215,179,559
666,pimg,1362,1601,172,582
666,p2,633,988,167,1080
666,pimg,0,74,301,647
667,pimg,682,910,128,585
667,p1,749,1335,269,1080
667,pimg,190,401,318,647
667,pimg,992,1216,179,559
667,pimg,1362,1601,172,582
667,p2,632,987,166,1080
667,pimg,0,74,301,647
668,pimg,682,910,128,585
668,p1,749,1346,269,1080
668,pimg,190,402,318,647
668,pimg,992,1216,179,559
668,pimg,1363,1601,172,581
668,p2,630,986,166,1080
668,pimg,0,74,301,647
669,pimg,682,910,128,585
669,p1,749,1357,268,1080
669,pimg,190,402,317,647
669,pimg,992,1216,179,559
669,pimg,1363,1602,172,581
669,p2,629,984,166,1080
669,pimg,0,74,301,647
670,pimg,682,910,128,585
670,p1,751,1377,268,1080
670,pimg,190,402,317,647
670,pimg,992,1216,179,559
670,pimg,1363,1602,172,581
670,p2,629,988,166,1080
670,pimg,0,74,301,647
671,pimg,682,910,128,585
671,p1,753,1397,268,1080
671,pimg,190,403,317,647
671,pimg,992,1216,179,559
671,pimg,1363,1602,171,581
671,p2,628,992,166,1080
671,pimg,0,74,301,647
672,pimg,682,910,128,585
672,p1,756,1417,267,1080
672,pimg,190,403,317,647
672,pimg,992,1216,178,560
672,pimg,1364,1602,171,581
672,p2,628,996,166,1080
672,pimg,0,74,301,647
673,pimg,682,911,128,585
673,p1,758,1437,267,1080
673,pimg,190,403,317,647
673,pimg,992,1216,178,560
673,pimg,1364,1603,171,581
673,p2,627,1000,165,1080
673,pimg,0,74,301,647
674,pimg,682,911,127,585
674,p1,761,1451,267,1080
674,pimg,190,403,316,647
674,pimg,992,1216,178,560
674,pimg,1364,1603,171,580
674,p2,627,1004,165,1080
674,pimg,0,74,301,647
675,pimg,682,911,127,585
675,p1,763,1466,266,1080
675,pimg,191,404,316,647
675,pimg,992,1216,178,560
675,pimg,1364,1603,171,580
675,p2,626,1008,165,1080
675,pimg,0,74,301,647
676,pimg,682,911,127,585
676,p1,765,1480,266,1080
676,pimg,191,404,316,647
676,pimg,992,1216,178,560
676,pimg,1364,1603,170,580
676,p2,622,987,164,1080
676,pimg,0,74,301,647
677,pimg,682,911,127,585
677,p1,768,1495,266,1080
677,pimg,191,404,316,647
677,pimg,992,1216,178,560
677,pimg,1365,1604,170,580
677,p2,618,967,164,1080
677,pimg,0,74,301,647
678,pimg,682,911,127,585
678,p1,770,1509,265,1080
678,pimg,191,405,315,647
678,pimg,992,1216,178,560
678,pimg,1365,1604,170,580
678,p2,615,975,163,1080
678,pimg,0,74,301,647
679,pimg,682,911,127,585
679,p1,772,1524,265,1080
679,pimg,191,405,315,647
679,pimg,992,1216,178,560
679,pimg,1365,1604,170,579
679,p2,612,984,163,1080
679,pimg,0,74,301,647
680,pimg,682,911,127,585
680,p1,781,1529,265,1080
680,pimg,191,405,315,647
680,pimg,992,1216,178,560
680,pimg,1365,1604,170,579
680,p2,609,992,162,1080
680,pimg,0,74,301,647
681,pimg,682,911,126,585
681,p1,789,1534,265,1080
681,pimg,191,406,315,647
681,pimg,992,1216,178,560
681,pimg,1366,1604,170,579
681,p2,606,1001,161,1080
681,pimg,0,74,301,647
682,pimg,682,911,126,585
682,p1,797,1539,265,1080
682,pimg,191,406,315,647
682,pimg,992,1216,178,560
682,pimg,1366,1605,169,579
682,p2,603,1009,161,1080
682,pimg,0,74,301,647
683,pimg,682,912,126,585
683,p1,805,1544,266,1080
683,pimg,191,406,314,647
683,pimg,992,1216,178,560
683,pimg,1366,1605,169,579
683,p2,599,1018,160,1080
683,pimg,0,74,301,647
684,pimg,682,912,126,585
684,p1,813,1549,266,1080
684,pimg,191,407,314,647
684,pimg,992,1216,178,560
684,pimg,1366,1605,169,578
684,p2,596,1026,160,1080
684,pimg,0,74,301,647
685,pimg,682,912,126,585
685,p1,821,1554,266,1080
685,pimg,191,407,314,647
685,pimg,992,1216,178,560
685,pimg,1367,1605,169,578
685,p2,601,1060,159,1080
685,pimg,0,74,301,647
686,pimg,682,912,126,585
686,p1,824,1555,264,1080
686,pimg,191,407,314,647
686,pimg,992,1216,178,560
686,pimg,1367,1606,169,578
686,p2,595,1051,160,1080
686,pimg,0,74,301,647
687,pimg,682,912,126,585
687,p1,827,1556,262,1080
687,pimg,191,408,313,647
687,pimg,992,1217,178,560
687,pimg,1367,1606,168,578
687,p2,588,1041,161,1080
687,pimg,0,74,301,647
688,pimg,682,912,125,585
688,p1,830,1557,260,1080
688,pimg,191,408,313,647
688,pimg,992,1217,178,560
688,pimg,1367,1606,168,578
688,p2,582,1031,162,1080
688,pimg,0,74,301,647
689,pimg,682,912,125,585
689,p1,833,1558,257,1080
689,pimg,191,408,313,647
689,pimg,992,1217,177,560
689,pimg,1367,1606,168,578
689,p2,580,1033,162,1080
689,pimg,0,74,301,647
690,pimg,682,912,125,585
690,p1,836,1559,255,1080
690,pimg,191,409,313,647
690,pimg,992,1217,177,560
690,pimg,1368,1607,168,577
690,p2,578,1034,163,1080
690,pimg,0,74,301,647
691,pimg,682,912,125,585
691,p1,836,1559,255,1080
691,pimg,191,409,313,647
691,pimg,992,1217,177,560
691,pimg,1368,1607,168,577
691,p2,576,1036,164,1080
691,pimg,0,74,301,647
692,pimg,682,912,125,585
692,p1,835,1558,255,1080
692,pimg,191,409,312,647
692,pimg,992,1217,177,560
692,pimg,1368,1607,168,577
692,p2,574,1038,165,1080
692,pimg,0,74,301,647
693,pimg,682,912,125,585
693,p1,834,1558,255,1080
693,pimg,191,409,312,647
693,pimg,992,1217,177,560
693,pimg,1368,1607,167,577
693,p2,572,1040,166,1080
693,pimg,0,74,301,647
694,pimg,682,913,125,584
694,p1,834,1558,254,1080
694,pimg,191,410,312,647
694,pimg,992,1217,177,560
694,pimg,1369,1607,167,577
694,p2,570,1041,167,1080
694,pimg,0,74,301,647
695,pimg,682,913,124,584
695,p1,833,1557,254,1080
695,pimg,191,410,312,647
695,pimg,992,1217,177,560
695,pimg,1369,1608,167,576
695,p2,568,1043,168,1080
695,pimg,0,74,301,647
696,pimg,682,913,124,584
696,p1,833,1557,254,1080
696,pimg,191,410,311,647
696,pimg,992,1217,177,560
696,pimg,1369,1608,167,576
696,p2,565,1045,168,1080
696,pimg,0,74,301,647
697,pimg,682,913,124,584
697,p1,832,1556,254,1080
697,pimg,191,411,311,647
697,pimg,992,1217,177,560
697,pimg,1369,1608,167,576
697,p2,563,1047,169,1080
697,pimg,0,74,301,647
698,pimg,682,913,124,584
698,p1,831,1556,254,1080
698,pimg,191,411,311,647
698,pimg,992,1217,177,560
698,pimg,1370,1608,166,576
698,p2,561,1048,170,1080
698,pimg,0,74,301,647
699,pimg,682,913,124,584
699,p1,831,1556,253,1080
699,pimg,191,411,311,647
699,pimg,992,1217,177,560
699,pimg,1370,1609,166,576
699,p2,559,1050,171,1080
699,pimg,0,74,301,647
700,pimg,682,913,124,584
700,p1,830,1555,253,1080
700,pimg,192,412,310,647
700,pimg,992,1217,177,560
700,pimg,1370,1609,166,576
700,p2,557,1052,172,1080
700,pimg,0,74,301,647
701,pimg,682,913,124,584
701,p1,824,1556,253,1080
701,pimg,192,412,310,647
701,pimg,992,1217,177,560
701,pimg,1370,1609,166,575
701,p2,555,1053,173,1080
701,pimg,0,74,301,647
702,pimg,682,913,123,584
702,p1,818,1557,252,1080
702,pimg,192,412,310,647
702,pimg,992,1217,177,560
702,pimg,1370,1609,166,575
702,p2,553,1055,174,1080
702,pimg,0,74,301,647
703,pimg,682,913,123,584
703,p1,813,1558,252,1080
703,pimg,192,413,310,647
703,pimg,992,1217,177,560
703,pimg,1371,1610,166,575
703,p2,551,1057,174,1080
703,pimg,0,74,301,647
704,pimg,680,912,162,510
704,p1,364,726,288,943
704,pimg,216,388,290,571
704,pimg,915,1141,162,517
704,pimg,1147,1386,165,529
704,p2,1387,1769,225,860
704,pimg,51,189,296,544
704,pimg,418,589,309,547
705,pimg,679,911,162,510
705,p1,371,733,288,943
705,pimg,216,388,290,571
705,pimg,915,1140,162,517
705,pimg,1147,1385,165,529
705,p2,1390,1772,227,861
705,pimg,51,189,295,544
705,pimg,418,588,309,547
706,pimg,679,911,162,510
706,p1,378,741,287,942
706,pimg,215,387,290,570
706,pimg,914,1140,162,517
706,pimg,1146,1385,165,529
706,p2,1393,1776,228,862
706,pimg,51,189,295,544
706,pimg,417,588,309,547
707,pimg,678,910,162,510
707,p1,386,748,287,942
707,pimg,215,387,290,570
707,pimg,914,1139,162,517
707,pimg,1145,1384,165,529
707,p2,1396,1779,229,864
707,pimg,50,189,295,543
707,pimg,417,587,309,547
708,pimg,678,910,162,510
708,p1,393,756,286,941
708,pimg,214,386,290,570
708,pimg,913,1139,162,517
708,pimg,1145,1384,165,529
708,p2,1399,1782,230,865
708,pimg,50,189,295,543
708,pimg,416,587,308,547
709,pimg,677,909,162,510
709,p1,401,763,286,941
709,pimg,214,386,290,570
709,pimg,913,1138,162,517
709,pimg,1144,1383,165,529
709,p2,1402,1785,231,866
709,pimg,49,189,294,543
709,pimg,416,586,308,547
710,pimg,677,909,162,510
710,p1,408,771,285,940
710,pimg,213,385,290,570
710,pimg,912,1138,162,517
710,pimg,1144,1382,165,529
710,p2,1405,1788,232,867
710,pimg,49,189,294,543
710,pimg,415,586,308,547
711,pimg,677,908,162,510
711,p1,416,778,285,940
711,pimg,213,385,290,570
711,pimg,912,1137,162,517
711,pimg,1143,1382,165,529
711,p2,1409,1791,233,868
711,pimg,48,189,294,542
711,pimg,415,585,308,547
712,pimg,676,908,162,510
712,p1,423,786,285,939
712,pimg,212,384,290,570
712,pimg,911,1137,162,517
712,pimg,1142,1381,165,529
712,p2,1412,1794,234,869
712,pimg,48,189,294,542
712,pimg,414,585,308,547
713,pimg,676,907,162,510
713,p1,431,793,284,939
713,pimg,212,384,290,570
713,pimg,910,1136,162,517
713,pimg,1142,1381,165,529
713,p2,1415,1797,236,870
713,pimg,48,189,293,542
713,pimg,414,584,308,547
714,pimg,675,907,162,510
714,p1,438,801,284,938
714,pimg,211,383,290,570
714,pimg,910,1136,162,517
714,pimg,1141,1380,164,528
714,p2,1418,1800,237,872
714,pimg,47,189,293,541
714,pimg,413,584,308,547
715,pimg,675,906,162,510
715,p1,442,805,284,939
715,pimg,211,383,290,570
715,pimg,909,1135,162,517
715,pimg,1141,1379,164,528
715,p2,1417,1799,237,872
715,pimg,47,189,293,541
715,pimg,413,583,308,547
716,pimg,674,906,162,510
716,p1,446,808,285,940
716,pimg,210,382,290,570
716,pimg,909,1134,162,517
716,pimg,1140,1379,164,528
716,p2,1416,1798,238,873
716,pimg,46,189,292,541
716,pimg,412,582,308,547
717,pimg,674,905,162,510
717,p1,450,812,285,940
717,pimg,210,382,290,570
717,pimg,908,1134,162,517
717,pimg,1139,1378,164,528
717,p2,1414,1797,239,874
717,pimg,46,189,292,541
717,pimg,411,582,308,547
718,pimg,673,905,162,510
718,p1,454,816,286,941
718,pimg,209,381,290,570
718,pimg,908,1133,162,517
718,pimg,1139,1378,164,528
718,p2,1413,1796,239,874
718,pimg,45,189,292,540
718,pimg,411,581,308,547
719,pimg,673,904,162,510
719,p1,458,820,287,941
719,pimg,209,381,289,570
719,pimg,907,1133,162,517
719,pimg,1138,1377,164,528
719,p2,1412,1795,240,875
719,pimg,45,189,292,540
719,pimg,410,581,308,547
720,pimg,672,904,162,510
720,p1,462,824,287,942
720,pimg,208,381,289,570
720,pimg,907,1132,162,517
720,pimg,1138,1376,164,528
720,p2,1411,1793,241,875
720,pimg,44,189,291,540
720,pimg,410,580,308,547
721,pimg,672,903,162,510
721,p1,466,828,288,943
721,pimg,208,380,289,570
721,pimg,906,1132,162,517
721,pimg,1137,1376,164,528
721,p2,1410,1792,241,876
721,pimg,44,189,291,540
721,pimg,409,580,308,547
722,pimg,671,903,162,510
722,p1,469,832,289,943
722,pimg,207,380,289,570
722,pimg,906,1131,162,517
722,pimg,1136,1375,164,528
722,p2,1409,1791,242,877
722,pimg,44,189,291,539
722,pimg,409,579,308,546
723,pimg,671,903,162,510
723,p1,473,836,289,944
723,pimg,207,379,289,570
723,pimg,905,1131,162,517
723,pimg,1136,1375,164,528
723,p2,1408,1790,243,877
723,pimg,43,188,291,539
723,pimg,408,579,308,546
724,pimg,670,902,162,510
724,p1,477,840,290,945
724,pimg,206,379,289,570
724,pimg,904,1130,162,517
724,pimg,1135,1374,164,528
724,p2,1406,1789,243,878
724,pimg,43,188,290,539
724,pimg,408,578,308,546
725,pimg,670,902,162,510
725,p1,486,848,289,944
725,pimg,206,378,289,569
725,pimg,904,1130,162,517
725,pimg,1135,1373,164,528
725,p2,1407,1789,243,892
725,pimg,42,188,290,538
725,pimg,407,578,308,546
726,pimg,669,901,162,510
726,p1,494,857,288,943
726,pimg,205,378,289,569
726,pimg,903,1129,162,517
726,pimg,1134,1373,164,528
726,p2,1408,1789,243,907
726,pimg,42,188,290,538
726,pimg,407,577,307,546
727,pimg,669,901,162,510
727,p1,503,865,287,942
727,pimg,205,377,289,569
727,pimg,903,1129,162,517
727,pimg,1133,1372,164,528
727,p2,1409,1789,243,921
727,pimg,41,188,289,538
727,pimg,406,577,307,546
728,pimg,668,900,162,510
728,p1,512,874,286,941
728,pimg,204,377,289,569
728,pimg,902,1128,162,517
728,pimg,1133,1372,164,528
728,p2,1410,1789,243,935
728,pimg,41,188,289,538
728,pimg,405,576,307,546
729,pimg,668,900,162,510
729,p1,520,883,285,940
729,pimg,204,376,289,569
729,pimg,902,1127,162,517
729,pimg,1132,1371,164,528
729,p2,1411,1789,243,950
729,pimg,41,188,289,537
729,pimg,405,575,307,546
730,pimg,667,899,162,510
730,p1,529,891,284,939
730,pimg,203,376,289,569
730,pimg,901,1127,162,517
730,pimg,1132,1371,164,528
730,p2,1412,1789,243,964
730,pimg,40,188,289,537
730,pimg,404,575,307,546
731,pimg,667,899,162,510
731,p1,537,900,283,938
731,pimg,203,375,289,569
731,pimg,901,1126,162,517
731,pimg,1131,1370,164,528
731,p2,1413,1789,243,978
731,pimg,40,188,288,537
731,pimg,404,574,307,546
732,pimg,666,898,162,510
732,p1,546,908,282,937
732,pimg,202,375,289,569
732,pimg,900,1126,162,517
732,pimg,1130,1369,163,527
732,p2,1414,1789,243,992
732,pimg,39,188,288,537
732,pimg,403,574,307,546
733,pimg,666,898,162,510
733,p1,555,917,281,936
733,pimg,202,374,289,569
733,pimg,900,1125,162,517
733,pimg,1130,1369,163,527
733,p2,1415,1789,243,1007
733,pimg,39,188,288,536
733,pimg,403,573,307,546
734,pimg,665,897,162,510
734,p1,563,926,280,935
734,pimg,201,374,289,569
734,pimg,899,1125,162,517
734,pimg,1129,1368,163,527
734,p2,1416,1789,243,1021
734,pimg,38,188,288,536
734,pimg,402,573,307,546
735,pimg,665,897,162,510
735,p1,571,933,280,935
735,pimg,201,373,289,569
735,pimg,899,1125,162,517
735,pimg,1129,1367,163,527
735,p2,1405,1778,244,1025
735,pimg,38,187,288,536
735,pimg,401,572,307,545
736,pimg,665,897,162,510
736,p1,578,940,281,935
736,pimg,200,372,289,569
736,pimg,899,1125,162,517
736,pimg,1129,1366,163,527
736,p2,1394,1767,245,1028
736,pimg,38,187,288,537
736,pimg,401,571,306,545
737,pimg,665,897,162,510
737,p1,585,948,281,935
737,pimg,199,372,289,569
737,pimg,899,1124,162,517
737,pimg,1129,1364,163,527
737,p2,1383,1756,246,1032
737,pimg,37,187,288,537
737,pimg,400,570,306,545
738,pimg,665,897,162,510
738,p1,593,955,281,936
738,pimg,199,371,289,569
738,pimg,899,1124,163,517
738,pimg,1129,1363,163,527
738,p2,1372,1745,246,1035
738,pimg,37,186,289,537
738,pimg,399,570,306,544
739,pimg,665,897,163,510
739,p1,600,962,281,936
739,pimg,198,370,289,569
739,pimg,899,1124,163,517
739,pimg,1128,1362,163,527
739,p2,1361,1734,247,1039
739,pimg,36,186,289,537
739,pimg,398,569,305,544
740,pimg,665,897,163,510
740,p1,607,970,281,936
740,pimg,197,370,289,569
740,pimg,899,1124,163,517
740,pimg,1128,1361,163,527
740,p2,1350,1723,248,1042
740,pimg,36,185,289,538
740,pimg,397,568,305,544
741,pimg,665,897,163,510
741,p1,614,977,281,936
741,pimg,197,369,289,569
741,pimg,898,1124,163,518
741,pimg,1128,1360,163,527
741,p2,1339,1712,249,1046
741,pimg,36,185,289,538
741,pimg,397,567,305,544
742,pimg,665,897,163,510
742,p1,622,984,282,936
742,pimg,196,368,289,569
742,pimg,898,1124,163,518
742,pimg,1128,1358,163,527
742,p2,1328,1701,250,1050
742,pimg,35,185,290,538
742,pimg,396,566,304,543
743,pimg,665,897,163,510
743,p1,629,991,282,936
743,pimg,196,368,289,569
743,pimg,898,1124,163,518
743,pimg,1128,1357,163,527
743,p2,1317,1690,251,1053
743,pimg,35,184,290,538
743,pimg,395,565,304,543
744,pimg,665,897,163,510
744,p1,636,999,282,937
744,pimg,195,367,289,569
744,pimg,898,1124,163,518
744,pimg,1128,1356,163,527
744,p2,1306,1678,251,1057
744,pimg,34,184,290,538
744,pimg,394,565,304,543
745,pimg,665,897,163,510
745,p1,647,1009,282,936
745,pimg,194,367,289,569
745,pimg,898,1124,164,518
745,pimg,1127,1355,163,527
745,p2,1300,1673,251,1056
745,pimg,34,183,290,539
745,pimg,393,564,303,542
746,pimg,665,897,163,510
746,p1,658,1020,281,936
746,pimg,194,366,289,569
746,pimg,898,1124,164,518
746,pimg,1127,1354,163,527
746,p2,1294,1667,250,1056
746,pimg,34,183,290,539
746,pimg,392,563,303,542
747,pimg,665,897,163,510
747,p1,669,1031,281,936
747,pimg,193,365,289,569
747,pimg,898,1124,164,518
747,pimg,1127,1352,163,527
747,p2,1288,1661,250,1055
747,pimg,33,183,291,539
747,pimg,392,562,303,542
748,pimg,665,897,163,510
748,p1,679,1042,281,935
748,pimg,192,365,289,569
748,pimg,898,1124,164,519
748,pimg,1127,1351,163,527
748,p2,1282,1655,249,1055
748,pimg,33,182,291,539
748,pimg,391,561,303,541
749,pimg,665,897,163,510
749,p1,690,1052,280,935
749,pimg,192,364,289,569
749,pimg,898,1123,164,519
749,pimg,1127,1350,163,527
749,p2,1276,1649,249,1054
749,pimg,32,182,291,540
749,pimg,390,561,302,541
750,pimg,665,897,163,511
750,p1,701,1063,280,935
750,pimg,191,363,289,569
750,pimg,898,1123,164,519
750,pimg,1127,1349,163,527
750,p2,1271,1643,248,1054
750,pimg,32,181,291,540
750,pimg,389,560,302,541
751,pimg,665,897,163,511
751,p1,711,1074,280,934
751,pimg,190,363,289,569
751,pimg,898,1123,164,519
751,pimg,1127,1347,163,527
751,p2,1265,1638,248,1053
751,pimg,31,181,292,540
751,pimg,388,559,302,540
752,pimg,665,897,163,511
752,p1,722,1085,279,934
752,pimg,190,362,289,569
752,pimg,898,1123,165,519
752,pimg,1126,1346,163,527
752,p2,1259,1632,247,1053
752,pimg,31,181,292,540
752,pimg,388,558,301,540
753,pimg,665,897,163,511
753,p1,733,1095,279,934
753,pimg,189,361,289,569
753,pimg,897,1123,165,519
753,pimg,1126,1345,163,527
753,p2,1253,1626,247,1052
753,pimg,31,180,292,541
753,pimg,387,557,301,540
754,pimg,665,897,163,511
754,p1,744,1106,279,933
754,pimg,188,361,289,569
754,pimg,897,1123,165,519
754,pimg,1126,1344,163,527
754,p2,1247,1620,246,1052
754,pimg,30,180,292,541
754,pimg,386,557,301,539
755,pimg,665,897,163,511
755,p1,751,1114,279,933
755,pimg,189,361,289,569
755,pimg,897,1123,165,520
755,pimg,1126,1344,163,527
755,p2,1233,1605,247,1052
755,pimg,30,180,292,541
755,pimg,386,557,300,539
756,pimg,665,897,163,511
756,p1,759,1122,279,933
756,pimg,189,362,288,569
756,pimg,897,1123,165,520
756,pimg,1126,1344,163,527
756,p2,1218,1591,247,1052
756,pimg,31,180,292,541
756,pimg,387,557,300,539
757,pimg,665,897,164,511
757,p1,767,1129,279,933
757,pimg,190,362,288,569
757,pimg,897,1123,165,520
757,pimg,1126,1344,163,527
757,p2,1203,1576,247,1053
757,pimg,31,180,292,541
757,pimg,387,557,300,539
758,pimg,665,896,164,511
758,p1,775,1137,279,933
758,pimg,190,363,288,568
758,pimg,897,1123,165,520
758,pimg,1126,1344,163,527
758,p2,1189,1562,248,1053
758,pimg,31,181,292,541
758,pimg,387,558,300,539
759,pimg,665,896,164,511
759,p1,783,1145,279,933
759,pimg,191,363,288,568
759,pimg,897,1123,166,520
759,pimg,1126,1344,163,527
759,p2,1174,1547,248,1053
759,pimg,31,181,292,541
759,pimg,388,558,300,539
760,pimg,665,896,164,511
760,p1,790,1153,279,933
760,pimg,192,364,288,568
760,pimg,897,1123,166,520
760,pimg,1126,1344,163,527
760,p2,1160,1532,248,1054
760,pimg,32,181,292,541
760,pimg,388,558,300,539
761,pimg,665,896,164,511
761,p1,798,1161,279,933
761,pimg,192,364,288,568
761,pimg,897,1122,166,520
761,pimg,1126,1344,162,526
761,p2,1145,1518,249,1054
761,pimg,32,181,292,541
761,pimg,388,559,300,539
762,pimg,665,896,164,511
762,p1,806,1168,279,933
762,pimg,193,365,288,568
762,pimg,897,1122,166,521
762,pimg,1126,1344,162,526
762,p2,1130,1503,249,1054
762,pimg,32,181,292,541
762,pimg,389,559,300,538
763,pimg,664,896,164,511
763,p1,814,1176,279,933
763,pimg,193,365,287,568
763,pimg,897,1122,166,521
763,pimg,1126,1344,162,526
763,p2,1116,1488,249,1055
763,pimg,32,182,292,541
763,pimg,389,559,300,538
764,pimg,664,896,164,511
764,p1,822,1184,279,933
764,pimg,194,366,287,568
764,pimg,896,1122,166,521
764,pimg,1126,1344,162,526
764,p2,1101,1474,250,1055
764,pimg,32,182,292,540
764,pimg,389,560,299,538
765,pimg,664,896,164,511
765,p1,833,1196,278,933
765,pimg,194,366,287,568
765,pimg,896,1122,166,521
765,pimg,1126,1344,162,526
765,p2,1093,1466,249,1055
765,pimg,33,182,292,540
765,pimg,390,560,299,538
766,pimg,664,896,164,511
766,p1,845,1208,278,933
766,pimg,195,367,287,567
766,pimg,896,1122,167,521
766,pimg,1126,1344,162,526
766,p2,1084,1457,249,1054
766,pimg,33,182,292,540
766,pimg,390,560,299,538
767,pimg,664,896,164,512
767,p1,857,1219,278,932
767,pimg,195,368,287,567
767,pimg,896,1122,167,521
767,pimg,1126,1344,162,526
767,p2,1076,1449,248,1054
767,pimg,33,183,292,540
767,pimg,390,561,299,538
768,pimg,664,896,164,512
768,p1,869,1231,277,932
768,pimg,196,368,287,567
768,pimg,896,1122,167,521
768,pimg,1126,1344,162,526
768,p2,1068,1441,248,1053
768,pimg,33,183,292,540
768,pimg,391,561,299,538
769,pimg,664,896,164,512
769,p1,881,1243,277,932
769,pimg,196,369,287,567
769,pimg,896,1122,167,522
769,pimg,1126,1344,161,525
769,p2,1060,1432,247,1053
769,pimg,34,183,292,540
769,pimg,391,561,299,538
770,pimg,664,896,164,512
770,p1,893,1255,277,931
770,pimg,197,369,287,567
770,pimg,896,1122,167,522
770,pimg,1126,1344,161,525
770,p2,1051,1424,247,1052
770,pimg,34,183,292,540
770,pimg,391,562,299,538
771,pimg,664,896,164,512
771,p1,905,1267,276,931
771,pimg,197,370,286,567
771,pimg,896,1122,167,522
771,pimg,1126,1344,161,525
771,p2,1043,1416,246,1052
771,pimg,34,183,292,540
771,pimg,392,562,299,537
772,pimg,664,896,164,512
772,p1,916,1279,276,931
772,pimg,198,370,286,567
772,pimg,896,1121,167,522
772,pimg,1126,1344,161,525
