frame nummer,LabelName,XMin,XMax,YMin,YMax
748,pimg,898,1124,164,519
748,pimg,1127,1351,163,527
748,pimg,33,182,291,539
748,pimg,391,561,303,541
749,pimg,898,1123,164,519
749,pimg,1127,1350,163,527
749,pimg,32,182,291,540
749,pimg,390,561,302,541
750,pimg,898,1123,164,519
750,pimg,1127,1349,163,527
750,pimg,32,181,291,540
750,pimg,389,560,302,541
751,pimg,190,363,289,569
751,pimg,898,1123,164,519
751,pimg,1127,1347,163,527
751,pimg,31,181,292,540
751,pimg,388,559,302,540
752,pimg,190,362,289,569
752,pimg,31,181,292,540
752,pimg,388,558,301,540
753,pimg,189,361,289,569
753,pimg,31,180,292,541
753,pimg,387,557,301,540
754,pimg,30,180,292,541
754,pimg,386,557,301,539
755,pimg,189,361,289,569
755,pimg,30,180,292,541
755,pimg,386,557,300,539
756,pimg,189,362,288,569
756,pimg,31,180,292,541
756,pimg,387,557,300,539
757,pimg,665,897,164,511
757,pimg,190,362,288,569
757,pimg,31,180,292,541
757,pimg,387,557,300,539
758,pimg,665,896,164,511
758,pimg,190,363,288,568
758,pimg,31,181,292,541
758,pimg,387,558,300,539
759,pimg,665,896,164,511
759,pimg,191,363,288,568
759,pimg,31,181,292,541
759,pimg,388,558,300,539
760,pimg,665,896,164,511
760,pimg,192,364,288,568
760,pimg,897,1123,166,520
760,pimg,32,181,292,541
760,pimg,388,558,300,539
761,pimg,665,896,164,511
761,pimg,192,364,288,568
761,pimg,897,1122,166,520
761,pimg,32,181,292,541
761,pimg,388,559,300,539
762,pimg,665,896,164,511
762,pimg,193,365,288,568
762,pimg,32,181,292,541
762,pimg,389,559,300,538
763,pimg,664,896,164,511
763,pimg,193,365,287,568
763,pimg,32,182,292,541
763,pimg,389,559,300,538
764,pimg,664,896,164,511
764,pimg,194,366,287,568
764,pimg,32,182,292,540
764,pimg,389,560,299,538
765,pimg,664,896,164,511
765,pimg,194,366,287,568
765,pimg,33,182,292,540
765,pimg,390,560,299,538
766,pimg,664,896,164,511
766,pimg,195,367,287,567
766,pimg,1126,1344,162,526
766,pimg,33,182,292,540
766,pimg,390,560,299,538
767,pimg,664,896,164,512
767,pimg,195,368,287,567
767,pimg,33,183,292,540
767,pimg,390,561,299,538
768,pimg,664,896,164,512
768,pimg,196,368,287,567
768,pimg,33,183,292,540
768,pimg,391,561,299,538
769,pimg,664,896,164,512
769,pimg,196,369,287,567
769,pimg,34,183,292,540
769,pimg,391,561,299,538
770,pimg,664,896,164,512
770,pimg,197,369,287,567
770,pimg,34,183,292,540
770,pimg,391,562,299,538
771,pimg,664,896,164,512
771,pimg,197,370,286,567
771,pimg,34,183,292,540
771,pimg,392,562,299,537
772,pimg,664,896,164,512
772,pimg,198,370,286,567
772,pimg,34,184,292,540
772,pimg,392,562,299,537
773,pimg,664,896,164,512
773,pimg,198,371,286,566
773,pimg,34,184,292,540
773,pimg,392,563,298,537
774,pimg,664,896,165,512
774,pimg,35,184,292,540
774,pimg,392,563,298,537
775,pimg,664,896,165,512
775,pimg,35,184,292,540
775,pimg,393,563,298,537
776,pimg,664,896,165,512
776,pimg,35,185,291,540
776,pimg,393,564,298,537
777,pimg,664,896,165,512
777,pimg,35,185,291,540
777,pimg,393,564,298,537
778,pimg,664,896,165,512
778,pimg,201,373,286,566
778,pimg,36,185,291,540
778,pimg,394,564,298,537
779,pimg,664,896,165,512
779,pimg,36,185,291,540
779,pimg,394,565,298,537
780,pimg,664,896,165,512
780,pimg,36,185,291,540
780,pimg,394,565,298,536
781,pimg,664,896,165,512
781,pimg,36,186,291,540
781,pimg,395,565,298,536
782,pimg,664,896,165,512
782,pimg,36,186,291,540
782,pimg,395,566,298,536
783,pimg,664,896,165,512
783,pimg,1126,1344,160,524
783,pimg,37,186,291,540
783,pimg,395,566,297,536
784,pimg,664,896,165,512
784,pimg,37,186,291,540
784,pimg,396,566,297,536
785,pimg,664,896,165,513
785,pimg,205,377,285,565
785,pimg,37,187,291,540
786,pimg,664,896,165,513
786,pimg,205,378,284,565
786,pimg,37,187,291,540
787,pimg,664,896,165,513
787,pimg,206,378,284,565
787,pimg,38,187,291,539
788,pimg,664,896,165,513
788,pimg,206,379,284,565
788,pimg,38,187,291,539
788,pimg,399,570,297,536
789,pimg,664,896,165,513
789,pimg,207,379,284,564
789,pimg,38,187,291,539
789,pimg,400,571,297,536
790,pimg,664,896,165,513
790,pimg,207,380,284,564
790,pimg,38,188,291,539
790,pimg,401,572,297,536
791,pimg,664,896,165,513
791,pimg,208,380,284,564
791,pimg,38,188,291,539
791,pimg,402,573,297,536
792,pimg,1189,1407,157,521
792,pimg,111,261,297,546
792,pimg,469,639,302,541
793,pimg,1189,1407,161,521
793,pimg,469,639,302,541
794,pimg,266,438,284,565
794,pimg,1189,1407,164,521
794,pimg,469,640,302,541
795,pimg,1189,1407,168,521
795,pimg,469,640,302,541
796,pimg,1189,1407,172,521
796,pimg,469,640,303,541
797,pimg,716,948,170,513
797,pimg,270,443,283,563
797,pimg,1189,1407,176,521
797,pimg,469,640,303,541
798,pimg,272,444,283,563
798,pimg,1189,1407,179,521
798,pimg,469,640,303,542
799,pimg,716,948,172,513
799,pimg,1189,1407,183,521
799,pimg,469,640,303,542
800,pimg,716,948,173,513
800,pimg,1189,1407,187,521
800,pimg,115,265,297,546
800,pimg,470,640,303,542
801,pimg,716,948,174,513
801,pimg,1189,1407,190,521
801,pimg,116,265,297,546
801,pimg,470,640,303,542
802,pimg,716,948,175,513
802,pimg,1189,1407,194,521
802,pimg,116,266,297,546
802,pimg,470,640,303,542
803,pimg,716,948,175,513
803,pimg,1189,1407,194,521
803,pimg,116,266,297,546
803,pimg,470,640,303,542
804,pimg,717,948,175,513
804,pimg,1189,1407,195,521
804,pimg,117,266,297,546
804,pimg,470,640,303,542
805,pimg,717,948,176,513
805,pimg,1189,1407,195,520
805,pimg,117,266,298,546
805,pimg,470,641,304,542
806,pimg,718,948,176,513
806,pimg,1189,1407,195,520
806,pimg,117,266,298,546
806,pimg,470,641,304,542
807,pimg,1189,1407,195,520
807,pimg,117,266,298,546
807,pimg,470,641,304,542
808,pimg,1189,1407,196,520
808,pimg,117,266,298,546
808,pimg,470,641,304,543
809,pimg,1189,1407,196,520
809,pimg,117,267,298,546
809,pimg,470,641,304,543
810,pimg,1189,1407,196,519
810,pimg,117,267,298,546
810,pimg,470,641,304,543
811,pimg,1189,1407,196,519
811,pimg,117,267,298,546
811,pimg,471,641,304,543
812,pimg,1189,1407,197,519
812,pimg,117,267,298,547
812,pimg,471,641,304,543
813,pimg,1189,1407,197,519
813,pimg,117,267,298,547
813,pimg,471,641,304,543
814,pimg,1189,1407,197,519
814,pimg,118,267,298,547
814,pimg,471,641,304,543
815,pimg,1189,1407,197,518
815,pimg,118,267,298,547
815,pimg,471,641,305,543
816,pimg,1189,1407,197,518
816,pimg,118,267,298,547
816,pimg,471,642,305,543
817,pimg,958,1182,197,524
817,pimg,1189,1407,198,518
817,pimg,118,267,298,547
817,pimg,471,642,305,544
818,pimg,958,1182,197,524
818,pimg,1189,1407,198,518
818,pimg,118,267,298,547
818,pimg,471,642,305,544
819,pimg,1189,1407,198,518
819,pimg,118,268,299,547
819,pimg,471,642,305,544
820,pimg,1189,1407,198,518
820,pimg,118,268,299,547
820,pimg,471,642,305,544
821,pimg,959,1182,198,523
821,pimg,1189,1407,199,517
821,p2,977,1377,245,918
821,pimg,118,268,299,547
821,pimg,471,642,305,544
822,pimg,959,1182,198,523
822,pimg,1189,1407,199,517
822,p2,986,1386,246,919
822,pimg,118,268,299,547
822,pimg,472,642,305,544
823,pimg,959,1181,198,523
823,pimg,1189,1407,199,517
823,p2,997,1393,247,919
823,pimg,118,268,299,547
823,pimg,472,642,305,544
824,pimg,959,1181,198,522
824,pimg,1189,1407,199,517
824,p2,1009,1401,247,919
824,pimg,119,268,299,547
824,pimg,472,642,306,544
825,pimg,960,1181,199,522
825,pimg,1189,1407,200,517
825,p2,1020,1408,247,919
825,pimg,119,268,299,548
825,pimg,472,642,306,544
826,pimg,960,1181,199,522
826,pimg,1189,1407,200,516
826,p2,1032,1415,247,919
826,pimg,119,268,299,548
826,pimg,472,642,306,544
827,pimg,960,1181,199,522
827,pimg,1189,1407,200,516
827,p2,1043,1423,247,919
827,pimg,119,268,299,548
827,pimg,472,643,306,545
828,pimg,960,1181,199,522
828,pimg,1189,1407,200,516
828,p2,1055,1430,247,920
828,pimg,119,268,299,548
828,pimg,472,643,306,545
829,pimg,960,1180,199,521
829,pimg,1189,1407,200,516
829,p2,1066,1437,248,920
829,pimg,119,269,299,548
829,pimg,472,643,306,545
830,pimg,960,1180,200,521
830,pimg,1189,1407,201,516
830,p2,1078,1445,248,920
830,pimg,119,269,299,548
830,pimg,472,643,306,545
831,pimg,961,1180,200,521
831,pimg,1189,1407,201,516
831,p2,1089,1452,248,920
831,pimg,119,269,299,548
831,pimg,472,643,306,545
832,pimg,961,1180,200,521
832,pimg,1189,1407,201,515
832,pimg,119,269,300,548
832,pimg,472,643,306,545
833,pimg,961,1180,200,521
833,pimg,1189,1407,201,515
833,pimg,120,269,300,548
833,pimg,473,643,306,545
834,pimg,961,1180,200,521
834,pimg,1189,1407,202,515
834,pimg,120,269,300,548
834,pimg,473,643,307,545
835,pimg,961,1179,200,520
835,pimg,1189,1407,202,515
835,pimg,120,269,300,548
835,pimg,473,643,307,545
836,pimg,961,1179,201,520
836,pimg,1189,1407,202,515
836,pimg,120,269,300,548
836,pimg,473,643,307,545
837,pimg,278,450,293,561
837,pimg,962,1179,201,520
837,pimg,1189,1407,202,514
837,pimg,473,643,307,546
838,pimg,278,450,293,561
838,pimg,962,1179,201,520
838,pimg,1189,1407,203,514
838,p2,1155,1513,250,922
838,pimg,120,269,300,548
838,pimg,473,644,307,546
839,pimg,962,1179,201,520
839,pimg,1189,1407,203,514
839,p2,1164,1522,250,923
839,pimg,120,270,300,549
839,pimg,473,644,307,546
840,pimg,278,450,294,561
840,pimg,962,1179,201,519
840,pimg,1189,1407,203,514
840,p2,1172,1531,251,923
840,pimg,120,270,300,549
841,pimg,278,450,294,561
841,pimg,962,1178,202,519
841,pimg,1189,1407,203,514
841,p2,1181,1540,251,923
841,pimg,120,270,300,549
842,pimg,278,450,294,561
842,pimg,962,1178,202,519
842,pimg,1189,1407,203,513
842,p2,1190,1549,251,924
842,pimg,120,270,300,549
843,pimg,278,450,295,561
843,pimg,963,1178,202,519
843,pimg,1189,1407,204,513
843,p2,1201,1560,251,924
843,pimg,121,270,300,549
844,pimg,278,450,295,561
844,pimg,963,1178,202,519
844,pimg,1189,1407,204,513
844,p2,1212,1571,252,924
844,pimg,121,270,300,549
844,pimg,474,644,308,546
845,pimg,278,450,295,561
845,pimg,963,1178,202,518
845,pimg,1189,1407,204,513
845,p2,1223,1582,252,924
845,pimg,121,270,301,549
846,pimg,278,450,296,561
846,pimg,963,1178,203,518
846,pimg,1189,1407,204,513
846,pimg,121,270,301,549
846,pimg,474,644,308,547
847,pimg,278,450,296,561
847,pimg,963,1177,203,518
847,pimg,1189,1407,205,513
847,p2,1246,1604,252,924
847,pimg,121,270,301,549
847,pimg,474,644,308,547
848,pimg,278,450,296,561
848,pimg,963,1177,203,518
848,pimg,1189,1407,205,512
848,p2,1257,1615,252,924
848,pimg,121,270,301,549
848,pimg,474,644,308,547
849,pimg,278,450,297,561
849,pimg,964,1177,203,518
849,pimg,1189,1407,205,512
849,p2,1268,1626,252,925
849,pimg,121,271,301,549
849,pimg,474,645,308,547
850,pimg,278,450,297,561
850,pimg,964,1177,203,517
850,pimg,1189,1407,205,512
850,pimg,121,271,301,549
850,pimg,474,645,308,547
851,pimg,278,450,297,561
851,pimg,964,1177,204,517
851,pimg,1189,1407,206,512
851,p2,1290,1648,253,925
851,pimg,121,271,301,549
851,pimg,474,645,308,547
852,pimg,278,450,298,561
852,pimg,964,1177,204,517
852,pimg,1189,1407,206,512
852,pimg,121,271,301,550
852,pimg,474,645,308,547
853,pimg,278,450,298,561
853,pimg,964,1177,204,517
853,pimg,1189,1407,206,511
853,pimg,122,271,301,550
853,pimg,474,645,309,547
854,pimg,278,450,298,561
854,pimg,964,1176,204,517
854,pimg,1189,1407,206,511
854,pimg,122,271,301,550
854,pimg,474,645,309,547
855,pimg,278,450,299,561
855,pimg,965,1176,204,517
855,pimg,1189,1407,206,511
855,pimg,122,271,301,550
855,pimg,475,645,309,547
856,pimg,278,450,299,561
856,pimg,965,1176,204,516
856,pimg,1189,1407,207,511
856,pimg,122,271,301,550
856,pimg,475,645,309,548
857,pimg,965,1176,205,516
857,pimg,1189,1407,207,511
857,pimg,122,271,301,550
857,pimg,475,645,309,548
858,pimg,965,1176,205,516
858,pimg,1189,1407,207,510
858,pimg,122,271,301,550
858,pimg,475,645,309,548
859,pimg,278,450,300,561
859,pimg,965,1176,205,516
859,pimg,1189,1407,207,510
859,p2,1369,1727,258,930
859,pimg,122,272,302,550
859,pimg,475,645,309,548
860,pimg,278,450,300,561
860,pimg,965,1175,205,516
860,pimg,1189,1407,208,510
860,pimg,122,272,302,550
860,pimg,475,646,309,548
861,pimg,278,450,301,561
861,pimg,966,1175,205,515
861,pimg,1189,1407,208,510
861,p2,1388,1747,259,931
861,pimg,122,272,302,550
861,pimg,475,646,309,548
862,pimg,278,450,301,561
862,pimg,966,1175,206,515
862,pimg,1189,1407,208,510
862,p2,1398,1756,259,932
862,pimg,122,272,302,550
862,pimg,475,646,309,548
863,pimg,278,450,301,561
863,pimg,966,1175,206,515
863,pimg,1189,1407,208,510
863,p2,1404,1762,259,931
863,pimg,123,272,302,550
863,pimg,475,646,310,548
864,pimg,966,1175,206,515
864,pimg,1189,1407,209,509
864,p2,1410,1768,258,930
864,pimg,123,272,302,550
865,pimg,278,450,302,561
865,pimg,966,1175,206,515
865,pimg,1189,1407,209,509
865,p2,1415,1773,257,929
865,pimg,123,272,302,550
866,pimg,278,450,302,561
866,pimg,966,1174,206,514
866,pimg,1189,1407,209,509
866,p2,1421,1779,256,928
866,pimg,123,272,302,551
867,pimg,278,450,303,561
867,pimg,966,1174,207,514
867,pimg,1189,1407,209,509
867,pimg,123,272,302,551
868,pimg,278,450,303,561
868,pimg,967,1174,207,514
868,pimg,1189,1407,209,509
868,p2,1432,1791,255,927
868,pimg,123,273,302,551
869,pimg,278,450,304,561
869,pimg,967,1174,207,514
869,pimg,1189,1407,210,508
869,p2,1438,1796,254,926
869,pimg,123,273,302,551
870,pimg,278,450,304,561
870,pimg,967,1174,207,514
870,pimg,1189,1407,210,508
870,p2,1444,1802,253,925
870,pimg,123,273,302,551
871,pimg,278,450,304,561
871,pimg,967,1174,207,513
871,pimg,1189,1407,210,508
871,p2,1449,1808,252,924
871,pimg,123,273,302,551
872,pimg,278,450,305,561
872,pimg,967,1173,208,513
872,pimg,1189,1407,210,508
872,p2,1455,1813,251,924
872,pimg,123,273,303,551
873,pimg,278,450,305,561
873,pimg,967,1173,208,513
873,pimg,1190,1407,210,508
873,pimg,124,273,303,551
873,pimg,476,647,311,549
874,pimg,967,1173,208,513
874,pimg,1190,1407,210,508
874,pimg,124,273,303,551
874,pimg,476,647,311,549
875,pimg,756,948,186,513
875,pimg,967,1173,209,513
875,pimg,1190,1408,210,508
875,pimg,124,273,303,551
875,pimg,476,647,311,550
876,pimg,967,1173,209,513
876,pimg,1190,1408,211,508
876,pimg,124,273,303,551
876,pimg,476,647,311,550
877,pimg,278,450,306,561
877,pimg,967,1173,210,512
877,pimg,1190,1408,211,508
877,pimg,124,273,303,551
877,pimg,477,647,311,550
878,pimg,278,450,307,561
878,pimg,967,1173,210,512
878,pimg,1190,1408,211,508
878,pimg,124,274,303,551
878,pimg,477,647,311,550
879,pimg,278,450,307,561
879,pimg,967,1173,211,512
879,pimg,1190,1408,211,508
879,pimg,124,274,303,552
879,pimg,477,647,311,550
880,pimg,756,948,191,513
880,pimg,967,1173,211,512
880,pimg,1191,1408,211,508
880,pimg,124,274,303,552
880,pimg,477,647,311,550
881,pimg,756,948,192,513
881,pimg,967,1173,212,512
881,pimg,1191,1409,211,508
881,pimg,124,274,303,552
881,pimg,477,647,311,550
882,pimg,278,450,308,561
882,pimg,967,1173,212,512
882,pimg,1191,1409,211,508
882,pimg,124,274,303,552
882,pimg,477,648,312,550
883,pimg,756,948,194,513
883,pimg,278,450,308,561
883,pimg,967,1173,213,512
883,pimg,1191,1409,211,508
883,pimg,125,274,303,552
883,pimg,477,648,312,550
884,pimg,756,948,195,513
884,pimg,278,450,309,561
884,pimg,967,1173,213,511
884,pimg,1191,1409,211,508
884,pimg,125,274,303,552
884,pimg,477,648,312,550
885,pimg,756,948,196,513
885,pimg,278,450,309,561
885,pimg,967,1173,214,511
885,pimg,1191,1409,211,508
885,pimg,125,274,303,552
885,pimg,477,648,312,551
886,pimg,756,948,197,513
886,pimg,278,450,309,561
886,pimg,967,1173,214,511
886,pimg,1192,1409,211,508
886,pimg,125,274,304,552
886,pimg,477,648,312,551
887,pimg,756,948,198,513
887,pimg,278,450,310,561
887,pimg,967,1173,215,511
887,pimg,1192,1410,211,508
887,pimg,125,274,304,552
887,pimg,477,648,312,551
888,pimg,756,948,199,513
888,pimg,278,450,310,561
888,pimg,967,1173,215,511
888,pimg,1192,1410,211,508
888,pimg,125,275,304,552
888,pimg,478,648,312,551
889,pimg,278,450,310,561
889,pimg,967,1173,216,511
889,pimg,1192,1410,211,508
889,pimg,125,275,304,552
889,pimg,478,648,312,551
890,pimg,278,450,311,561
890,pimg,967,1173,216,510
890,pimg,1192,1410,211,508
890,pimg,125,275,304,552
890,pimg,478,648,312,551
891,pimg,278,450,311,561
891,pimg,967,1173,217,510
891,pimg,1192,1410,211,509
891,pimg,125,275,304,552
891,pimg,478,648,312,551
892,pimg,278,450,311,561
892,pimg,967,1173,217,510
892,pimg,1193,1410,211,509
892,pimg,125,275,304,552
892,pimg,478,648,313,551
893,pimg,278,451,312,561
893,pimg,967,1173,218,510
893,pimg,1193,1411,211,509
893,pimg,126,275,304,553
893,pimg,478,649,313,551
894,pimg,279,451,313,561
894,pimg,967,1173,218,510
894,pimg,1193,1411,211,509
894,pimg,126,275,304,553
894,pimg,478,649,313,552
895,pimg,760,951,201,511
895,pimg,967,1173,219,510
895,pimg,1193,1411,211,509
895,pimg,126,275,304,553
895,pimg,478,649,313,552
896,pimg,280,453,315,561
896,pimg,967,1173,219,509
896,pimg,1193,1411,211,509
896,pimg,126,275,304,553
896,pimg,478,649,313,552
897,pimg,281,453,316,561
897,pimg,967,1173,220,509
897,pimg,1193,1411,211,509
897,pimg,126,275,304,553
897,pimg,478,649,313,552
898,pimg,282,454,317,561
898,pimg,967,1173,220,509
898,pimg,1194,1411,211,509
898,pimg,126,276,304,553
898,pimg,478,649,313,552
899,pimg,282,455,318,561
899,pimg,967,1173,221,509
899,pimg,1194,1412,211,509
899,pimg,126,276,305,553
899,pimg,479,649,313,552
900,pimg,283,455,319,561
900,pimg,967,1173,221,509
900,pimg,1194,1412,211,509
900,pimg,126,276,305,553
900,pimg,479,649,313,552
901,pimg,284,456,320,561
901,pimg,967,1173,222,509
901,pimg,1194,1412,211,509
901,pimg,126,276,305,553
901,pimg,479,649,314,552
902,pimg,284,457,321,561
902,pimg,967,1173,222,508
902,pimg,1194,1412,211,509
902,pimg,127,276,305,553
902,pimg,479,649,314,552
903,pimg,284,457,321,561
903,pimg,967,1174,222,508
903,pimg,1194,1412,211,509
903,pimg,127,276,305,553
903,pimg,479,649,314,552
904,pimg,284,457,321,561
904,pimg,968,1174,222,508
904,pimg,1195,1412,211,509
904,pimg,127,276,305,553
904,pimg,479,650,314,553
905,pimg,768,959,198,508
905,pimg,285,457,321,561
905,pimg,968,1174,222,508
905,pimg,1195,1413,211,509
905,pimg,127,276,305,553
905,pimg,479,650,314,553
906,pimg,768,959,198,508
906,pimg,285,457,321,561
906,pimg,968,1174,222,508
906,pimg,1195,1413,212,509
906,pimg,127,276,305,554
906,pimg,479,650,314,553
907,pimg,768,959,198,508
907,pimg,285,457,321,561
907,pimg,968,1174,222,508
907,pimg,1195,1413,212,509
907,pimg,127,276,305,554
907,pimg,479,650,314,553
908,pimg,768,959,198,508
908,pimg,285,457,322,561
908,pimg,968,1174,222,508
908,pimg,1195,1413,212,509
908,pimg,127,277,305,554
908,pimg,479,650,314,553
909,pimg,768,959,198,508
909,pimg,285,457,322,561
909,pimg,968,1174,222,508
909,pimg,1195,1413,212,509
909,pimg,127,277,305,554
909,pimg,479,650,314,553
910,pimg,285,457,322,561
910,pimg,968,1174,222,508
910,pimg,1196,1413,212,509
910,pimg,127,277,305,554
910,pimg,480,650,314,553
911,pimg,285,457,322,561
911,pimg,968,1174,222,508
911,pimg,1196,1413,212,509
911,pimg,127,277,305,554
911,pimg,480,650,315,553
912,pimg,769,960,197,508
912,pimg,285,458,322,562
912,pimg,1196,1414,212,509
912,pimg,128,277,306,554
912,pimg,480,650,315,553
913,pimg,769,960,197,507
913,pimg,285,458,322,562
913,pimg,1196,1414,212,509
913,pimg,128,277,306,554
913,pimg,480,650,315,554
914,pimg,769,960,197,507
914,pimg,1196,1414,212,509
914,pimg,128,277,306,554
914,pimg,480,650,315,554
915,pimg,769,960,197,507
915,pimg,286,458,322,562
915,pimg,1196,1414,212,509
915,pimg,128,277,306,554
915,pimg,480,651,315,554
916,pimg,769,960,197,507
916,pimg,286,458,322,562
916,pimg,1196,1414,212,509
916,pimg,480,651,315,554
917,pimg,769,960,197,507
917,pimg,286,458,322,562
917,pimg,1197,1414,212,509
917,pimg,480,651,315,554
918,pimg,1197,1415,212,509
918,pimg,128,278,306,554
918,pimg,480,651,315,554
919,pimg,1197,1415,212,509
919,p2,1291,1659,267,1039
919,pimg,128,278,306,555
919,pimg,480,651,315,554
920,pimg,769,960,197,507
920,pimg,286,458,322,562
920,pimg,128,278,306,555
920,pimg,480,651,315,554
921,pimg,769,960,197,507
921,pimg,286,458,322,562
921,pimg,481,651,316,554
922,pimg,286,459,322,562
922,pimg,481,651,316,554
923,pimg,286,459,323,562
923,pimg,1198,1415,212,510
923,pimg,481,651,316,555
924,pimg,770,961,197,507
924,pimg,287,459,323,562
924,pimg,481,651,316,555
925,pimg,770,961,197,507
925,pimg,287,459,323,562
925,pimg,970,1176,222,508
925,pimg,129,278,306,555
925,pimg,481,651,316,555
926,pimg,770,961,197,507
926,pimg,287,459,323,563
926,pimg,481,652,316,555
927,pimg,770,961,197,507
927,pimg,287,459,323,563
927,pimg,481,652,316,555
928,pimg,770,961,197,507
928,pimg,287,459,323,563
928,pimg,129,279,307,555
928,pimg,481,652,316,555
929,pimg,287,459,323,563
929,pimg,481,652,316,555
930,pimg,287,459,323,563
930,pimg,1199,1417,212,510
930,p2,1213,1605,250,1048
930,pimg,481,652,317,555
931,pimg,287,460,323,563
931,pimg,1199,1417,212,510
931,p2,1207,1602,247,1048
931,pimg,481,652,317,555
932,pimg,287,460,323,563
932,pimg,482,652,317,555
933,pimg,287,460,323,563
933,pimg,1199,1417,212,510
933,p2,1186,1583,246,1048
933,pimg,482,652,317,556
934,pimg,288,460,323,563
934,pimg,1199,1417,212,510
934,p2,1170,1567,246,1049
934,pimg,482,652,317,556
935,pimg,288,460,323,563
935,pimg,1200,1417,212,510
935,pimg,482,652,317,556
936,pimg,771,962,196,506
936,pimg,288,460,323,563
936,pimg,482,652,317,556
937,pimg,771,962,196,506
937,pimg,130,280,307,556
937,pimg,482,653,317,556
938,pimg,130,280,307,556
938,pimg,482,653,317,556
939,pimg,1200,1418,213,510
939,pimg,482,653,317,556
940,pimg,130,280,308,556
940,pimg,482,653,318,556
941,pimg,1201,1418,213,510
941,pimg,482,653,318,556
942,pimg,1201,1419,213,510
942,pimg,482,653,318,557
943,pimg,288,461,324,564
943,pimg,1201,1419,213,510
943,pimg,483,653,318,557
944,pimg,1201,1419,213,510
944,pimg,131,280,308,556
944,pimg,483,653,318,557
945,pimg,1201,1419,213,510
945,pimg,131,280,308,556
945,pimg,483,653,318,557
946,pimg,1201,1419,213,510
946,pimg,131,280,308,557
946,pimg,483,653,318,557
947,pimg,1202,1419,213,510
947,pimg,131,281,308,557
947,pimg,483,653,318,557
948,pimg,1202,1419,213,510
948,pimg,131,281,308,557
948,pimg,483,654,318,557
949,pimg,1202,1420,213,510
949,pimg,131,281,308,557
949,pimg,483,654,319,557
950,pimg,1202,1420,213,510
950,pimg,131,281,308,557
950,pimg,483,654,319,557
951,pimg,1202,1420,213,510
951,pimg,131,281,308,557
951,pimg,483,654,319,557
952,pimg,1202,1420,213,510
952,pimg,132,281,308,557
952,pimg,483,654,319,558
953,pimg,1203,1420,213,511
953,pimg,132,281,309,557
953,pimg,483,654,319,558
954,pimg,1203,1420,213,511
954,pimg,132,281,309,557
954,pimg,484,654,319,558
955,pimg,1203,1421,213,511
955,pimg,132,281,309,557
955,pimg,484,654,319,558
956,pimg,1203,1421,213,511
956,pimg,132,281,309,557
956,pimg,484,654,319,558
957,pimg,1203,1421,213,511
957,pimg,132,282,309,557
957,pimg,484,654,319,558
958,pimg,1203,1421,213,511
958,pimg,132,282,309,557
958,pimg,484,654,319,558
959,pimg,772,964,195,505
959,pimg,1203,1421,213,511
959,pimg,132,282,309,557
959,pimg,484,655,320,558
960,pimg,1204,1421,213,511
960,pimg,132,282,309,558
960,pimg,484,655,320,558
961,pimg,1204,1422,213,511
961,pimg,132,282,309,558
961,pimg,484,655,320,558
962,pimg,1204,1422,213,511
962,pimg,133,282,309,558
962,pimg,484,655,320,559
963,pimg,1204,1422,213,511
963,pimg,133,282,309,558
963,pimg,484,655,320,559
964,pimg,291,463,325,565
964,pimg,1204,1422,213,511
964,pimg,133,282,309,558
964,pimg,484,655,320,559
965,pimg,291,463,325,565
965,pimg,1204,1422,213,511
965,pimg,133,282,309,558
965,pimg,485,655,320,559
966,pimg,291,463,326,565
966,pimg,1205,1422,213,511
966,pimg,133,282,310,558
966,pimg,485,655,320,559
967,pimg,291,463,326,565
967,pimg,1205,1423,213,511
967,pimg,133,283,310,558
967,pimg,485,655,320,559
968,pimg,1205,1423,214,511
968,pimg,133,283,310,558
968,pimg,485,655,320,559
969,pimg,1205,1423,214,511
969,pimg,133,283,310,558
969,pimg,485,655,321,559
970,pimg,1205,1423,214,511
970,pimg,133,283,310,558
970,pimg,485,656,321,559
971,pimg,1205,1423,214,511
971,pimg,134,283,310,558
971,pimg,485,656,321,560
972,pimg,1206,1423,214,511
972,pimg,134,283,310,558
972,pimg,485,656,321,560
973,pimg,292,464,326,566
973,pimg,1206,1424,214,511
973,pimg,134,283,310,559
973,pimg,485,656,321,560
974,pimg,292,464,326,566
974,pimg,1206,1424,214,511
974,pimg,134,283,310,559
974,pimg,485,656,321,560
975,pimg,292,464,326,566
975,pimg,1206,1424,214,511
975,pimg,134,283,310,559
975,pimg,485,656,321,560
976,pimg,292,464,326,566
976,pimg,1206,1424,214,511
976,pimg,134,283,310,559
976,pimg,486,656,321,560
977,pimg,292,464,326,566
977,pimg,1206,1424,214,511
977,pimg,134,284,310,559
977,pimg,486,656,321,560
978,pimg,292,464,326,566
978,pimg,1207,1424,214,511
978,pimg,134,284,310,559
978,pimg,486,656,322,560
979,pimg,292,465,326,566
979,pimg,1207,1425,214,511
979,pimg,134,284,310,559
979,pimg,486,656,322,560
980,pimg,292,465,327,566
980,pimg,1207,1425,214,511
980,pimg,134,284,311,559
980,pimg,486,656,322,560
981,pimg,292,465,327,566
981,pimg,1207,1425,214,511
981,pimg,135,284,311,559
981,pimg,486,657,322,561
982,pimg,293,465,327,566
982,pimg,1207,1425,214,511
982,pimg,135,284,311,559
982,pimg,486,657,322,561
983,pimg,293,465,327,566
983,pimg,1207,1425,214,512
983,pimg,135,284,311,559
